u,h_fit,curvature
0.2001000500250125,0.054688431194995134,0.8064284553470584
0.20060030015007502,0.05476967981379252,0.8232830315231427
0.20110055027513754,0.05485114269407875,0.8400149779252173
0.2016008004002001,0.05493282423524497,0.856624364158556
0.20210105052526262,0.055014728807626506,0.8731112624436285
0.20260130065032514,0.055096860752564376,0.8894757477223214
0.2031015507753877,0.05517922438246765,0.9057178968929578
0.2036018009004502,0.055261823980874765,0.9218377902304179
0.20410205102551274,0.05534466380251557,0.9378355101735707
0.20460230115057526,0.05542774807337389,0.9537111410374881
0.2051025512756378,0.055511080990747856,0.9694647707716081
0.20560280140070034,0.055594666723313584,0.9850964888463447
0.20610305152576286,0.05567850941118564,1.0006063874767235
0.2066033016508254,0.055762613165979615,1.0159945614143848
0.20710355177588793,0.055846982070873886,1.0312611075376383
0.20760380190095046,0.05593162018067109,1.0464061260292177
0.20810405202601298,0.05601653152186068,1.061429718532303
0.20860430215107553,0.056101720092680454,1.07633198904629
0.20910455227613806,0.056187189863178076,1.0911130448413429
0.20960480240120058,0.056272944775273594,1.1057729949191675
0.2101050525262631,0.05635898874282087,1.1203119508025206
0.21060530265132565,0.05644532565166947,1.1347300269428426
0.21110555277638818,0.056531959359726824,1.1490273393965322
0.2116058029014507,0.05661889369701991,1.1632040068007217
0.21210605302651325,0.056706132465756835,1.177260151204667
0.21260630315157578,0.05679367944038921,1.1911958959821836
0.2131065532766383,0.0568815383676741,1.2050113665727549
0.21360680340170082,0.056969712966734906,1.218706692577069
0.21410705352676337,0.05705820692912439,1.2322820047236154
0.2146073036518259,0.05714702391888625,1.245737436005284
0.21510755377688842,0.057236167572616146,1.259073122893414
0.21560780390195097,0.057325641499525085,1.2722892034363267
0.2161080540270135,0.0574154492814996,1.285385818828092
0.21660830415207602,0.057505594473165125,1.2983631126126562
0.21710855427713854,0.05759608060194691,1.3112212301882509
0.2176088044022011,0.05768691116813243,1.3239603198218661
0.21810905452726362,0.057778089644932584,1.3365805331404919
0.21860930465232614,0.057869619478544285,1.3490820232904146
0.21910955477738867,0.057961504088212254,1.361464946001015
0.21960980490245122,0.05805374686628999,1.373729460447926
0.22011005502751374,0.058146351178303204,1.3858757271194089
0.22061030515257626,0.05823932036301004,1.397903910404365
0.22111055527763882,0.05833265773246402,1.4098141768362649
0.22161080540270134,0.058426366572076005,1.4216066943620997
0.22211105552776386,0.05852045014067493,1.4332816354861904
0.22261130565282639,0.0586149116705708,1.4448391747347904
0.22311155577788894,0.058709754367616336,1.4562794883844585
0.22361180590295146,0.05880498141126832,1.4676027564645182
0.22411205602801398,0.05890059595465004,1.4788091614785484
0.22461230615307654,0.058996601124612934,1.4898988882464526
0.22511255627813906,0.0590930000217984,1.5008721248482662
0.22561280640320158,0.05918979572069977,1.5117290616241872
0.2261130565282641,0.0592869912697243,1.5224698918299704
0.22661330665332666,0.0593845896912544,1.5330948123164378
0.22711355677838918,0.05948259398171059,1.5436040214156772
0.2276138069034517,0.05958100711161258,1.553997720543928
0.22811405702851423,0.05967983202564099,1.5642761150460054
0.22861430715357678,0.05977907164270001,1.5744394119504719
0.2291145572786393,0.059878728855978613,1.5844878214878861
0.22961480740370183,0.05997880653301251,1.5944215571641192
0.23011505752876438,0.06007930751574654,1.6042408344902652
0.2306153076538269,0.06018023462059572,1.613945872764245
0.23111555777888942,0.06028159063850765,1.6235368940391415
0.23161580790395195,0.060383378335024586,1.6330141223767232
0.2321160580290145,0.06048560045034455,1.642377785946509
0.23261630815407702,0.06058825969938368,1.6516281159999184
0.23311655827913955,0.06069135877183841,1.660765345436153
0.2336168084042021,0.06079490033224687,1.6697897108652906
0.23411705852926462,0.0608988870200505,1.6787014522966435
0.23461730865432714,0.06100332144965688,1.6875008121445696
0.23511755877938967,0.06110820621050037,1.6961880367250937
0.23561780890445222,0.06121354386710523,1.7047633740413486
0.23611805902951474,0.061319336959146896,1.713227075228445
0.23661830915457727,0.06142558800151305,1.721579396361737
0.2371185592796398,0.06153229948436709,1.7298205948209842
0.23761880940470234,0.06163947387320901,1.7379509311176327
0.23811905952976486,0.061747113608937115,1.7459706695637374
0.2386193096548274,0.061855221107910835,1.7538800766406624
0.23911955977988994,0.061963798762011274,1.7616794230630157
0.23961980990495246,0.06207284893870413,1.7693689823622358
0.240120060030015,0.062182373981101435,1.7769490299286268
0.2406203101550775,0.06229237620802299,1.7844198455794775
0.24112056028014006,0.06240285791405828,1.7917817121501831
0.24162081040520259,0.06251382136962907,1.7990349145545768
0.2421210605302651,0.06262526882105016,1.8061797419497203
0.24262131065532766,0.06273720249059202,1.8132164864806521
0.24312156078039018,0.06284962457654263,1.8201454425839234
0.2436218109054527,0.062962537253269,1.8269669084080724
0.24412206103051523,0.06307594267127922,1.8336811854955548
0.24462231115557778,0.06318984295728439,1.8402885781959009
0.2451225612806403,0.06330424021426051,1.8467893934353494
0.24562281140570283,0.0634191365215103,1.8531839417756346
0.24612306153076535,0.06353453393472462,1.8594725375401113
0.2466233116558279,0.06365043448604531,1.8656554972726835
0.24712356178089043,0.06376684018412626,1.8717331403211772
