PPFD,R:B,CLED,Pn
928.1853720983963,0.8200704093089035,160.4891609310731,18.79859432099645
50.000001609754655,0.9999998878850692,8.273171785638615,2.446150396324268
255.29698543052547,0.8443193320140008,43.88639169957543,12.398382482050954
904.950081175601,0.8199113072221224,156.47758701604585,18.79093654326878
75.86076355452366,0.6374154424883829,13.689988640118964,4.875525875245657
311.4998455161522,0.8629532063527768,53.30774224752245,14.16975065585359
614.1307601815766,0.8269810233626365,106.0115612808147,17.98376100081235
50.02684819090391,0.8928515536021884,8.499347042489822,2.67551143934194
324.6300919938179,0.8627764563232384,55.55712744511322,14.494514676154651
162.02147658907015,0.8843833167682205,27.583509740224546,8.841312702544263
302.72038810712615,0.8669350883309638,51.755429621863506,13.943812937759878
652.4914612596191,0.822382278725323,112.75752894071532,18.149496416318726
374.86638219925516,0.8570248864751128,64.24374354981346,15.55170156096436
762.8639087350152,0.8200848580081268,131.90357130275723,18.519150313166065
664.4156979608412,0.824086107690035,114.77133680107453,18.19948713746271
386.78079129072773,0.8611612927396063,66.21942723148948,15.749623739136531
258.91382646435613,0.8849953689730068,44.07249039962049,12.651534786047817
684.7833881225486,0.8271885375206305,118.20177533639102,18.26973862092138
331.0742291939623,0.8628858553549502,56.65847752726793,14.645825144469532
81.06560559173738,0.6388354841334848,14.624503191766326,5.088331044738174
891.3485214912598,0.8200499722847483,154.1205884490074,18.78011509731172
50.03457399118124,0.7073607872192109,8.884574129161052,2.894852252057593
246.63990940401126,0.8657116380232136,42.17995746613804,12.231308528792095
123.74335394435535,0.8773580336406649,21.102772799698243,6.926479089377788
274.03041666878596,0.8996615918074213,46.47939781571921,13.043757847047516
443.8474160860086,0.8445149103363785,76.29524020004337,16.61643129862201
165.59631838560108,0.8866057714409213,28.17688839938603,9.00914129332389
577.1782263271788,0.8344078529416808,99.45547720756531,17.777137141434565
710.5903366983647,0.8236070116563751,122.76163828494794,18.36312242331014
625.1718215024871,0.82133345165273,108.06352539029933,18.02512680372272
883.1054278916937,0.8214772490704819,152.64315910066588,18.771461171158098
693.8669785924902,0.8236070116563751,119.87250972144696,18.306952097191644
94.08274762601258,0.8830306256675995,16.022476708078475,5.316665676616272
484.7869677728108,0.8389044954287248,83.4450617847338,17.07741665484911
119.09591798668913,0.8855460087764444,20.2698767021504,6.69340244823386
721.4704481062712,0.8272253985608493,124.53329910566264,18.388957275939298
278.47494882926355,0.8866057714409213,47.38364736416247,13.239931626651744
213.21844144547617,0.8903827541018945,36.24667385525919,11.031374411733882
702.0076536867316,0.8236070116563751,121.27889334320842,18.334700789792056
173.76482888416535,0.8862468296462074,29.56937379727779,9.381774193949806
91.85787620399736,0.6374154424883829,16.576860326937613,5.515789241508387
50.02684819090391,0.6693547279340221,8.961852137944707,3.535418662624509
319.1313160841399,0.8615463895098677,54.63230634679091,14.36010508593382
171.56493967129734,0.905453472572664,29.05871280592978,9.246671856251204
205.68147436628743,0.8903073105963804,34.96604764192581,10.735266206269486
168.49594856476466,0.8893523324168927,28.6511288178078,9.142644536233584
643.1543100431112,0.8213438955388711,111.17159477634023,18.106827345679218
105.43396051564389,0.8862824268650097,17.941428262610174,5.953055051515571
748.715148480785,0.8255898329031885,129.2866731038688,18.475704140210247
266.90366635537754,0.8942844066150942,45.32996899905128,12.865550599936848
230.8576347047807,0.8885710840008423,39.26259932371879,11.693249493722703
289.98553559632757,0.8930703113834025,49.26467522058302,13.528073845842098
587.3938339626668,0.8304181441856199,101.31270427406383,17.8444623026908
550.6714382550872,0.8309696702877404,94.96632378194963,17.62182407598733
836.44152966556,0.8263420463642157,144.4090670117055,18.684715536847452
371.18305833835785,0.8750743303349069,63.33536725950159,15.410398709518185
228.08247053535268,0.8885231632862678,38.79107156685197,11.592834345335124
345.51811143817724,0.8657116380232136,59.08994728168529,14.961372506595545
921.1984084623526,0.8200704093089035,159.28107042985187,18.797883505433035
116.04223287189194,0.8880397930904492,19.738175238880896,6.530801033169495
269.7900434232914,0.8880481870169228,45.889777820646415,12.979173565366347
155.251517572317,0.8893523324168927,26.399039662457408,8.522673934424194
540.2023063436145,0.8309696702877404,93.1608642978492,17.548567279155787
233.72041957536487,0.8717516336982069,39.91209230813203,11.792098445203155
64.61343897880555,0.6384782738164302,11.657432704331494,4.402773115644776
558.3029088229587,0.8298386491487686,96.30853350053452,17.672223594519785
50.03457390873695,0.6983685936469549,8.903185464389216,3.060084515914455
470.9418864646211,0.8512783636659861,80.82089133924525,16.894084260998504
355.90818734034076,0.8657538085376745,60.86622036544484,15.173472750629466
189.8391811289224,0.886901325877929,32.29958934020507,10.085068380929954
430.6041069598583,0.8497829581096303,73.92494284608694,16.436913944394668
435.073925956979,0.8443193320140008,74.79063922600096,16.50354410220117
134.89161039616064,0.8903236410738898,22.93161184263565,7.516785235713862
812.6953316249355,0.8217648468165659,140.46323423960732,18.647878680615513
71.86629808475107,0.6403293463748163,12.960476741332446,4.708953405114055
142.47729550998176,0.8713299222600759,24.333123645447206,7.86454350559829
728.070038737921,0.8224561737181342,125.81609294466962,18.41891187054869
180.81941686514082,0.8862468296462074,30.76984543664679,9.695393858251983
631.0797857023393,0.8213438955388711,109.08446870695354,18.052802649335135
193.93634229975632,0.8911187994065041,32.96285389975657,10.254787780195874
58.912557421303006,0.6357325136394617,10.63558192122217,4.155704833100081
220.82599186429218,0.8856378754198727,37.58328380719904,11.327416754667802
102.5497704806065,0.888498117424094,17.441233907176606,5.793049675911566
494.41064955921627,0.844385990181789,84.98945395151726,17.15184218307232
147.53049538493062,0.8873404284528723,25.098431585365745,8.148610783927872
517.2965987141058,0.8319613765092488,89.18942786128544,17.37143111902369
157.9659486380707,0.8925723912150738,26.83956163123539,8.650060064500321
603.0749154488592,0.8262517358355294,104.12128911677033,17.928637958344787
99.2070239519894,0.8856378833252965,16.88445140997031,5.606629688049587
290.42918252871755,0.8672685701544451,49.65002321497676,13.607608770019114
547.4538723955171,0.8386807952351857,94.23681146908416,17.580397907731218
54.88875404360641,0.636819680714704,9.906689573769553,3.9793728714826146
236.60836915792305,0.8911089207454743,40.215803612362905,11.891594120350891
202.89720278201133,0.8903465556391349,34.49238942155762,10.623508590340343
448.4478225893168,0.843317733653635,77.10823613453215,16.67427938165546
571.3016528667017,0.8344078529416808,98.4428655198788,17.744085474462366
295.28348477725905,0.8882224096692575,50.22394157564793,13.69553261931462
864.8548567974234,0.8227506702046121,149.44302401560472,18.745998116312762
740.9218863245321,0.8229695129176381,128.0212576208386,18.457936322686006
210.69944195462614,0.888386595149902,35.835847438469465,10.935958510387632
801.1655628082168,0.8224651560109848,138.44726306313558,18.620570833063965
340.2289470923362,0.8653846517944973,58.19000492877234,14.848781022304403
110.93795675058752,0.8810086168633872,18.902231013756868,6.249980960799649
789.2795303229173,0.8212407160756994,136.4332468163928,18.59142638672804
513.2887815879172,0.8319999288896645,88.49760355775791,17.337618880063417
50.02046529149278,0.6531070699862305,8.994327368907493,3.702785527559474
776.9607790395544,0.8211617917894203,134.30638924018032,18.559335128770734
415.63987345309584,0.8451795342473686,71.43507194981592,16.229951799739432
50.02684819090391,0.6812488714005225,8.93723835677407,3.3595417366550038
408.99376177299115,0.8500411478906142,70.2105693619253,16.129226710530823
242.080612754372,0.8865100503157539,41.191961308550574,12.091630123174266
197.5928207988509,0.886985043521562,33.61812365796148,10.409756916766282
283.6811942922036,0.8709754115816747,48.45292907279591,13.417177453775636
50.03457390873695,0.6911133541983364,8.918201800355197,3.1914154935084857
800.4224819220412,0.8234663655257273,138.2857030478925,18.6174010227939
238.6132271864864,0.8810086168633872,40.6562593662798,11.976709412701178
359.83371421538277,0.8657538085376745,61.53755075998365,15.250252051552017
783.3269142417206,0.821176799184456,135.40636086233607,18.576096074573847
71.23814115674821,0.6383783166426579,12.852943318732889,4.683593834079571
225.2294315722903,0.8903073105963804,38.289219089784005,11.485007981461361
673.8594495887902,0.825160544893901,116.3727031678819,18.23483403954847
217.249450570896,0.8887219595321878,36.946861766002584,11.18869518602745
411.4998944229711,0.8442758070679222,70.73892653248137,16.166148095304024
109.78842863244004,0.8885219265564229,18.67224632978052,6.192052675794323
184.62997508999914,0.8900331667865156,31.389366341681637,9.860438573978941
83.25869135155025,0.6458110799418078,14.996118691716228,5.168314161955242
499.3148734455658,0.8288501655849658,86.15337869579265,17.201751872189444
532.0394499958127,0.8251587795958064,91.88102237931751,17.469663187871642
871.9127779844557,0.8227506702046121,150.662601008396,18.755929331159294
315.1031589819951,0.8667180967330406,53.87531272164204,14.262179461799295
176.52382766736494,0.8896256000891394,30.01419766676506,9.505000956788985
186.17096921577522,0.8843833167682205,31.69486447611354,9.927483760610492
849.2323071968528,0.8217539806702653,146.7785307349934,18.72195851832671
177.40021519348807,0.8893225898805056,30.1654326827251,9.544104609318039
113.21669107567784,0.8879921092279743,19.257788715724452,6.378489469663606
118.24586778006878,0.8885231632862678,20.11063765126219,6.648761120280216
152.04659263726614,0.8898948683788775,25.850660447842394,8.368445331577153
463.3464064089313,0.8319613765092488,79.88763311400511,16.832645635483523
140.28797515849345,0.8856622981531742,23.87604576482747,7.788739471630313
534.2626069589559,0.8271504401855099,92.22093627545006,17.495930823897734
180.12594676915683,0.8903393271716668,30.621344916031855,9.663882803548718
858.9782795979485,0.8227506702046121,148.42757794318197,18.737017680650368
102.94819833860976,0.8887044333335026,17.508118237886208,5.815125313677945
67.98956157743272,0.6384129892365905,12.266729876112377,4.5466957812444475
145.07232690843279,0.8886192881273004,24.672564415382553,8.027846733987845
673.4711370728219,0.8236039880960387,116.34900688858643,18.23366243892474
352.3166181018135,0.8745987703888499,60.12309688130879,15.066328754922084
201.1673303116896,0.8903465556391349,34.198312253031666,10.553488258869317
420.92791366262566,0.8498433020039844,72.26270956692672,16.304491759041742
113.97490371115842,0.881664976622441,19.41658854335184,6.415267634923398
504.8096786550116,0.8342478408861134,86.98875625557449,17.265918727652387
262.48735130699873,0.8855564330755107,44.67468622501168,12.762959003879088
138.9528438819128,0.8903347727548522,23.62195869773409,7.722411499773713
825.5813343148081,0.823456995904772,142.6326145720116,18.673906794703882
526.1989242305389,0.8225591208081621,90.92897354035996,17.405703494222443
67.98956157743272,0.6374154424883829,12.269535422916524,4.546702887334717
144.43026496843063,0.8880397930904492,24.56683062012512,7.996053317466799
339.0923742991438,0.8633144397257333,58.02465326573438,14.826380532559229
364.21541624621847,0.8570082478994913,62.418656033515546,15.350888564146391
566.8844072176822,0.8359084216682182,97.64652757885005,17.712402389246456
300.3192507764109,0.8660971272812291,51.355322486620715,13.879140604138946
