PPFD,R:B,CLED,Pn
821.9794313483598,0.8697808607463444,140.4352285622033,17.734608285783832
50.00033643254261,0.9999895030839647,8.273248665519787,2.2898487047595593
88.31634936073954,0.8769225258016966,15.062762365558445,4.756831973981558
69.73627988361022,0.8783274287761013,11.88979274929782,3.7065903836912453
75.89144093169698,0.8803329414132897,12.932930327760682,4.057845757815367
63.06439770743157,0.883135847813209,10.739716299625993,3.317205175362697
114.83446335425904,0.8769274226000443,19.585526248358896,6.1859059770048175
213.9996523238518,0.8939280922953854,36.34809369235967,10.689429524346263
108.04760853974278,0.8790322430626245,18.41859064852264,5.829079386049339
413.3313416714135,0.8841994363431819,70.37115521134344,15.582529739759917
181.98101915795033,0.8930276995550288,30.916469010507928,9.391633531892335
399.73006469269234,0.8833054353720335,68.07027109766457,15.393012416381321
261.18218049588074,0.8935475081223424,44.366213668255384,12.322949800214797
423.70926054838174,0.887544200140463,72.07940942115579,15.715560999354448
577.4448090264166,0.8796117274136243,98.42165064310076,16.977263744537748
797.2918908968196,0.8715413558247469,136.1592987001518,17.723430548792276
58.79447416026862,0.8838514947722381,10.010818004940177,3.0668723049586317
94.7463856684384,0.8862904176514225,16.122719580258558,5.10874542332031
130.91334036019407,0.8797678273561105,22.31246815963833,7.011107486113938
525.8529594376485,0.8760823335572975,89.70493355458098,16.65818607030415
53.38473612358112,0.8838514146575804,9.089712861788835,2.7480426704101815
791.5371272688366,0.8790540926724503,134.93052950094557,17.705425567731236
593.6403303057893,0.8861536769902083,101.021423192,17.05191363416166
135.5899503113115,0.8833392182908469,23.089504016853372,7.2455984186718
188.85265067444618,0.8783220736789211,32.198760785497356,9.678926653059744
270.18868993071516,0.8792672205339207,46.05572659444126,12.590607523814906
308.102130149362,0.9050297700949902,52.190020823562634,13.590864267474199
103.8218147902614,0.8876759270969832,17.66110889941528,5.600895326163122
611.8710001314373,0.8779185878722848,104.33222167457681,17.15118425005839
50.00033643254261,0.9946033750768309,8.284388830372281,2.29895249317489
296.21505289265986,0.8840476818799863,50.43354311950213,13.32768668921214
555.2063717225153,0.8762492673548768,94.70848023800949,16.847615337332552
444.571648224983,0.8792008378034774,75.78185500518371,15.954676874446402
252.87156146096453,0.8933497572795794,42.9565828972256,12.059523344084578
821.9794313483598,0.8700116515239494,140.42738124115078,17.734598524930203
769.5191511932104,0.8769337210705381,131.2446984181911,17.681845690937205
150.27786388626507,0.8933975089764457,25.528170970935765,7.95483572573293
237.17719513723537,0.8887260483174877,40.33586416326951,11.536755652969855
601.3640848134013,0.8743963393371967,102.6282707715077,17.096632102109407
146.33834469660962,0.8832534180115894,24.92035887049405,7.770609595024335
206.93062273867844,0.8882146936181972,35.196316575111496,10.419682197123262
725.6728650560765,0.8791542573172131,123.69987534236573,17.579731811064033
155.96807453634977,0.8787400994835648,26.589350844607427,8.223875162424616
628.2839733841879,0.8799818095862494,107.07723189587284,17.225641287877732
75.65537255582606,0.8803329414132897,12.89270107634254,4.044408827473158
284.43276566953114,0.8810372176413066,48.4629126962595,13.004761545551656
221.35081341660188,0.8933975089764457,37.601555301127554,10.966409031145911
171.63825100377,0.8972556667445898,29.129333990738324,8.933345171508545
289.4572268125425,0.8982441455768697,49.11297294424316,13.135968915675772
266.5793912913202,0.8794520067773802,45.43845637371629,12.482488406284727
140.22844964343503,0.9047664802384923,23.75509787843098,7.447475307310394
327.3275145358949,0.8872773445001482,55.687017277466985,14.082090991042758
709.9416509516141,0.8785876821729038,121.03493500107173,17.53519880415477
669.9821093194731,0.8930276995550288,113.82220638291939,17.34054561284317
389.96561226503167,0.8831744175175521,66.40959015395126,15.24709838581553
730.8252245076362,0.8774902529718719,124.62846332089666,17.596718786123272
284.0570160463862,0.9273360526913698,47.85486738312188,12.799953930666884
54.51068144427859,0.8823362988828389,9.284841738358535,2.816113613542295
126.37520333011116,0.8790482359934201,21.542763753915068,6.78164867743926
244.47854779569337,0.8934798552569081,41.52950313556044,11.782778299678153
765.0273793897672,0.8832477278915593,130.27879487608485,17.654235136445475
337.27908546548275,0.8763995725662735,57.531806082784684,14.278302176137384
359.0945722858631,0.8830055310330348,61.154883717898514,14.724701181119809
251.14222233704538,0.8926023662219156,42.670575664328524,12.004215662726988
470.75572762863317,0.8797678273561105,80.23416219295437,16.221621756526456
747.3009546649384,0.8729380208420452,127.57881045815213,17.641428602219076
565.625230565941,0.8774212066183242,96.45833449311083,16.91031509325283
494.5570459028669,0.8795761708920271,84.2947067350032,16.42938423168884
501.9133044423227,0.8795761708920271,85.54854319611002,16.488106800889607
226.77009525284123,0.8916764133309436,38.538290469233445,11.166564002864316
624.0372895328642,0.8779185878722848,106.40673738542773,17.207595313423308
512.2344523633111,0.8794774742418482,87.30982109945126,16.566432091452025
153.6950595746293,0.8832534180115894,26.173154064045264,8.12060610687406
161.21270971619902,0.8972556667445898,27.35997854447934,8.461382124494644
541.6636244888034,0.8834460299012398,92.23707142376713,16.76741799857562
690.9833545513865,0.8774902529718719,117.83418356430552,17.474965587633374
743.7182604050234,0.8728396113423736,126.9702023758916,17.632937826158905
645.9620982182655,0.8876330217648187,109.88563446440841,17.280129160362872
535.9941041258198,0.8795761708920271,91.35744034642786,16.731463586391254
120.11316112105249,0.8971763060082877,20.385223254579625,6.449967402659449
327.0736372655267,0.904229607426987,55.41446736637069,14.035757720753093
649.6829910825995,0.8760897222594991,110.82882407047556,17.318585293970198
435.0783118896876,0.8831992864132531,74.09165559684536,15.852572423014959
344.19517980170525,0.8786129358799281,58.68001390281236,14.427511826582855
353.7028317653444,0.8876318521410014,60.16896539589987,14.62592253285565
380.47617783989534,0.8941114823962376,64.62144184304317,15.089171007779935
317.4690936521305,0.8874438954748516,54.00765344777903,13.857232624131239
245.09063103340492,0.8934798552569081,41.63347754545838,11.803301223286365
316.87846723551104,0.8831878335374119,53.962964676563345,13.840264459249436
122.04324440907249,0.8834472525865344,20.78210091822371,6.561352586685625
452.8148834390023,0.8792762431364792,77.18558764319768,16.04320246599057
392.1711529321311,0.8829147435316815,66.78939750282679,15.28051893241921
705.6154073540521,0.8883556878013511,120.01225980032744,17.48655932958597
176.78728711150086,0.8875043430254762,30.074506116876734,9.169611937057521
466.5683816555836,0.8831846097430939,79.4545398873828,16.185010753661327
309.54340054149526,0.8879031443766365,52.65345878298378,13.667530070732806
174.63486451180177,0.8960209205707201,29.64681956496989,9.06807346749353
488.3365257577988,0.8881986861927783,83.06027228266579,16.37538013026811
100.1536091516299,0.883283934005047,17.05530690843695,5.405141138107875
482.9447852372802,0.8968572958270254,81.97022421359365,16.29963465257269
